province_code,province,region,lat,lon,date,year_month,commodity,price,price_source,price_14d_change,national_median_price,national_median_gap,price_zscore_past6,production_ton_year,population,rice_consumption_kg_capita_year,need_ton_year,surplus_proxy_ton,anomaly_score,deficit_score,surplus_score,monitoring_priority_proxy,priority_label
75,Gorontalo,Sulawesi,0.54,123.06,2025-04-01,2025-04,Beras Medium,13278.0,Bapanas monthly consumer price,-0.0099172321228842,13792.0,-0.03726798143851506,0.07527366047772568,160000.0,1220000.0,81.23,99100.6,60899.399999999994,0.00211149912540301,0.00031672486881045153,0.26954800278587926,0.000622892241993888,0
75,Gorontalo,Sulawesi,0.54,123.06,2025-05-01,2025-05,Beras Medium,13275.0,Bapanas monthly consumer price,-0.0002259376412110381,13908.0,-0.045513373597929285,0.2632998637516888,160000.0,1220000.0,81.23,99100.6,60899.399999999994,0.0073858163466746325,0.001107872452001195,0.2690205710637521,0.0021788158222690165,0
75,Gorontalo,Sulawesi,0.54,123.06,2025-06-01,2025-06,Beras Medium,13498.0,Bapanas monthly consumer price,0.016798493408662907,14167.0,-0.047222418296040125,1.4124330036416668,160000.0,1220000.0,81.23,99100.6,60899.399999999994,0.05244758853289834,0.00786713827993475,0.2645143938451297,0.02280202374152612,0
15,Jambi,Sumatra,-1.61,103.61,2021-01-01,2021-01,Beras Medium,10993.0,Bapanas monthly consumer price,,10980.0,0.0011839708561021123,,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0,0.07822212220965641,0.2488799540493968,0.025333379913902263,0
15,Jambi,Sumatra,-1.61,103.61,2021-02-01,2021-02,Beras Medium,10951.0,Bapanas monthly consumer price,-0.0038206131174384206,10912.0,0.0035740469208211945,,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0,0.0813559893760058,0.24683612763656024,0.029679917418534686,0
15,Jambi,Sumatra,-1.61,103.61,2021-03-01,2021-03,Beras Medium,10924.0,Bapanas monthly consumer price,-0.002465528262259209,10888.5,0.003260320521651261,,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0,0.0808397330192093,0.24717281656490578,0.028963892297586488,0
15,Jambi,Sumatra,-1.61,103.61,2021-04-01,2021-04,Beras Medium,10594.0,Bapanas monthly consumer price,-0.030208714756499444,10792.5,-0.018392402131109598,-10.41107128462922,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.2920406390826177,0.12031081428112414,0.22079593609173823,0.10910340405499167,0
15,Jambi,Sumatra,-1.61,103.61,2021-05-01,2021-05,Beras Medium,10326.0,Bapanas monthly consumer price,-0.025297338115914614,10697.5,-0.034727740126197726,-2.9446601882718157,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0826005720020069,0.08889480421903254,0.24173994279979932,0.04731858426621149,0
15,Jambi,Sumatra,-1.61,103.61,2021-06-01,2021-06,Beras Medium,10397.0,Bapanas monthly consumer price,0.006875847375556798,10667.0,-0.02531170900909352,-1.2487507623641692,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04027912523132937,0.0825465872034309,0.24597208747686705,0.037834018132353174,0
15,Jambi,Sumatra,-1.61,103.61,2021-07-01,2021-07,Beras Medium,10649.0,Bapanas monthly consumer price,0.02423776089256524,10729.0,-0.007456426507596259,-0.16313985493403033,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.023084393599139906,0.07996737745860248,0.24769156064008602,0.04033740453256164,0
15,Jambi,Sumatra,-1.61,103.61,2021-08-01,2021-08,Beras Medium,10672.0,Bapanas monthly consumer price,0.002159827213822796,10743.5,-0.006655186857169482,0.12257762664463083,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.005087683845934365,0.07726787099562164,0.24949123161540657,0.025394718046718702,0
15,Jambi,Sumatra,-1.61,103.61,2021-09-01,2021-09,Beras Medium,10557.0,Bapanas monthly consumer price,-0.010775862068965525,10694.5,-0.012857076067137263,-0.17146641215937994,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.004809799032128347,0.07722618827355074,0.24951902009678717,0.024370306240097308,0
15,Jambi,Sumatra,-1.61,103.61,2021-10-01,2021-10,Beras Medium,10558.0,Bapanas monthly consumer price,9.472387989006847e-05,10684.5,-0.01183958070101554,0.1817561095511204,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.005170766984825265,0.07728033346645528,0.24948292330151747,0.024518124339820254,0
15,Jambi,Sumatra,-1.61,103.61,2021-11-01,2021-11,Beras Medium,10191.0,Bapanas monthly consumer price,-0.034760371282439806,10575.5,-0.03635761902510515,-2.433082985690429,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.06825033569130752,0.08674226877242762,0.24317496643086925,0.043085264554555164,0
15,Jambi,Sumatra,-1.61,103.61,2021-12-01,2021-12,Beras Medium,10162.0,Bapanas monthly consumer price,-0.0028456481208909423,10597.5,-0.04109459778249591,-1.8861262903327443,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.052907670321356244,0.08444086896693492,0.24470923296786437,0.03855917827041954,0
15,Jambi,Sumatra,-1.61,103.61,2022-01-01,2022-01,Beras Medium,10196.0,Bapanas monthly consumer price,0.003345798071245909,10647.5,-0.042404320262972583,-1.1773219568417597,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0355799020202824,0.08184170372177385,0.24644200979797176,0.03490741814609099,0
15,Jambi,Sumatra,-1.61,103.61,2022-02-01,2022-02,Beras Medium,10144.0,Bapanas monthly consumer price,-0.005100039231071052,10635.0,-0.04616831217677475,-1.0659508996325087,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.029900955766095864,0.08098986178364587,0.2470099044233904,0.031772197476617726,0
15,Jambi,Sumatra,-1.61,103.61,2022-03-01,2022-03,Beras Medium,10241.0,Bapanas monthly consumer price,0.009562302839116743,10677.5,-0.04088035588855066,-0.3026676294495511,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.015791976972473414,0.0788735149646025,0.24842080230275265,0.03178253824449506,0
15,Jambi,Sumatra,-1.61,103.61,2022-04-01,2022-04,Beras Medium,10261.0,Bapanas monthly consumer price,0.0019529342837614205,10442.0,-0.017333844091170225,0.07950825127932916,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0037215609078060045,0.07706295255490239,0.2496278439092194,0.02490143451148109,0
15,Jambi,Sumatra,-1.61,103.61,2022-05-01,2022-05,Beras Medium,10246.0,Bapanas monthly consumer price,-0.0014618458239937793,10463.0,-0.020739749593806756,1.0433286575397005,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.029266379951787557,0.08089467541149963,0.24707336200482125,0.03158499761139678,0
15,Jambi,Sumatra,-1.61,103.61,2022-06-01,2022-06,Beras Medium,10277.0,Bapanas monthly consumer price,0.0030255709545188303,10458.5,-0.017354305110675483,1.419670424210836,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04213348321504368,0.08282474090098804,0.24578665167849562,0.036700994210533314,0
15,Jambi,Sumatra,-1.61,103.61,2022-07-01,2022-07,Beras Medium,10207.0,Bapanas monthly consumer price,-0.006811326262528006,10501.0,-0.027997333587277407,-0.4173863121643122,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.011708090552483797,0.07826093200160407,0.24882919094475162,0.02640530223860217,0
15,Jambi,Sumatra,-1.61,103.61,2022-08-01,2022-08,Beras Medium,10245.0,Bapanas monthly consumer price,0.0037229352405212524,10533.0,-0.027342637425235017,0.32710901853275,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.012018590329039397,0.0783075069680874,0.24879814096709607,0.028121394159659453,0
15,Jambi,Sumatra,-1.61,103.61,2022-09-01,2022-09,Beras Medium,10291.0,Bapanas monthly consumer price,0.004489995119570489,10482.5,-0.018268542809444344,1.9176946587975239,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.05722179251977503,0.08508798729669775,0.2442778207480225,0.04179104367297097,0
15,Jambi,Sumatra,-1.61,103.61,2022-10-01,2022-10,Beras Medium,10934.0,Bapanas monthly consumer price,0.06248178019628803,10817.5,0.010769586318465363,23.172104938089,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.697711624454458,0.19149704550059346,0.1734882396760586,0.27037513496383264,1
15,Jambi,Sumatra,-1.61,103.61,2022-11-01,2022-11,Beras Medium,10935.0,Bapanas monthly consumer price,9.145783793673701e-05,10850.5,0.007787659554859161,2.0336843342720967,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.057116654446125514,0.09234715575839966,0.23954380900794223,0.04993076034168363,0
15,Jambi,Sumatra,-1.61,103.61,2022-12-01,2022-12,Beras Medium,10947.0,Bapanas monthly consumer price,0.0010973936899862924,11023.0,-0.006894674770933529,1.3221321699034139,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0379250679218085,0.08219347860700277,0.24620749320781915,0.03461815585108194,0
15,Jambi,Sumatra,-1.61,103.61,2023-01-01,2023-01,Beras Medium,10955.0,Bapanas monthly consumer price,0.0007307938247922419,11389.0,-0.03810694529809466,0.9536040705407262,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.027307558779373742,0.08060085223563755,0.24726924412206264,0.03132602562070749,0
15,Jambi,Sumatra,-1.61,103.61,2023-02-01,2023-02,Beras Medium,10681.0,Bapanas monthly consumer price,-0.02501141031492471,11638.0,-0.08223062381852553,-0.10559098529748004,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.002961929467639563,0.07694900783887743,0.24970380705323605,0.02382518471857312,0
15,Jambi,Sumatra,-1.61,103.61,2023-03-01,2023-03,Beras Medium,10745.0,Bapanas monthly consumer price,0.005991948319445717,12016.5,-0.10581284067740193,-0.17087510121537194,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.009368715430921694,0.07791002573336975,0.24906312845690784,0.02832975985992558,0
15,Jambi,Sumatra,-1.61,103.61,2023-04-01,2023-04,Beras Medium,10760.0,Bapanas monthly consumer price,0.0013959981386690856,12104.0,-0.11103767349636484,-0.8802538457123242,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.025757969620175528,0.08036841386175782,0.24742420303798246,0.031159157237147787,0
15,Jambi,Sumatra,-1.61,103.61,2023-05-01,2023-05,Beras Medium,10764.0,Bapanas monthly consumer price,0.00037174721189581206,11850.0,-0.09164556962025316,-0.599981457991838,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.017113930715613054,0.07907180802607346,0.24828860692843868,0.02816223615333196,0
15,Jambi,Sumatra,-1.61,103.61,2023-06-01,2023-06,Beras Medium,10782.0,Bapanas monthly consumer price,0.0016722408026756952,11891.5,-0.09330193835933231,-0.2334062355407738,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.00782420855651819,0.07767834970220922,0.24921757914434817,0.025989235593558296,0
15,Jambi,Sumatra,-1.61,103.61,2023-07-01,2023-07,Beras Medium,10865.0,Bapanas monthly consumer price,0.007698015210536147,11852.0,-0.08327708403644951,0.9114167561588764,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.03144439386725355,0.08122137749881952,0.24685556061327465,0.035586523480629045,0
15,Jambi,Sumatra,-1.61,103.61,2023-08-01,2023-08,Beras Medium,11028.0,Bapanas monthly consumer price,0.01500230096640598,11947.0,-0.07692307692307687,4.392925280417204,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.13468169735386037,0.09670697302181055,0.23653183026461397,0.0692287368041469,0
15,Jambi,Sumatra,-1.61,103.61,2023-09-01,2023-09,Beras Medium,12083.0,Bapanas monthly consumer price,0.09566557852738478,12751.0,-0.05238804799623564,11.590230885595105,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.39816826674332806,0.1362299584302307,0.2101831733256672,0.18215451599187724,0
15,Jambi,Sumatra,-1.61,103.61,2023-10-01,2023-10,Beras Medium,12259.0,Bapanas monthly consumer price,0.014565919059836174,13243.0,-0.07430340557275539,2.341650627105145,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.07680823042778921,0.08802595298289988,0.24231917695722108,0.051965649789517135,0
15,Jambi,Sumatra,-1.61,103.61,2023-11-01,2023-11,Beras Medium,12309.0,Bapanas monthly consumer price,0.004078636104086764,13132.5,-0.06270702455739574,1.4759136704759261,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.044515290379491444,0.08318201197565521,0.24554847096205085,0.03786312995285218,0
15,Jambi,Sumatra,-1.61,103.61,2023-12-01,2023-12,Beras Medium,12461.0,Bapanas monthly consumer price,0.012348687951905024,13131.5,-0.05106042721699733,1.2351280545216698,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04407610318326261,0.08311613389622088,0.24559238968167374,0.0413421884046972,0
15,Jambi,Sumatra,-1.61,103.61,2024-01-01,2024-01,Beras Medium,12642.0,Bapanas monthly consumer price,0.014525318995265213,13349.0,-0.052962768746722566,1.1540530752978408,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04346396562001475,0.0830243132617337,0.24565360343799852,0.04211137592361989,0
15,Jambi,Sumatra,-1.61,103.61,2024-02-01,2024-02,Beras Medium,12546.0,Bapanas monthly consumer price,-0.007593735168486049,14097.0,-0.11002340923600762,0.7264503705925169,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.020377636910705176,0.07956136395533726,0.2479622363089295,0.028962818414277475,0
15,Jambi,Sumatra,-1.61,103.61,2024-03-01,2024-03,Beras Medium,12582.0,Bapanas monthly consumer price,0.0028694404591105283,14639.5,-0.14054441750059765,0.9680458933263684,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.029345754858211677,0.08090658164746324,0.24706542451417884,0.03286048715189673,0
15,Jambi,Sumatra,-1.61,103.61,2024-04-01,2024-04,Beras Medium,12524.0,Bapanas monthly consumer price,-0.004609759974566807,14138.5,-0.1141917459419316,0.3737337289219335,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.010483593288063668,0.07807725741194105,0.24895164067119363,0.02604407554559823,0
15,Jambi,Sumatra,-1.61,103.61,2024-05-01,2024-05,Beras Medium,13022.0,Bapanas monthly consumer price,0.03976365378473323,13872.0,-0.06127450980392157,4.420569389751783,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.15436512327300617,0.09965948690968242,0.23456348767269938,0.08583990851425358,0
15,Jambi,Sumatra,-1.61,103.61,2024-06-01,2024-06,Beras Medium,12986.0,Bapanas monthly consumer price,-0.0027645522961142754,13489.0,-0.03728964341315144,1.7694388751240921,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04963447524096667,0.08394988970487649,0.24503655247590334,0.03759358572170461,0
15,Jambi,Sumatra,-1.61,103.61,2024-07-01,2024-07,Beras Medium,12980.0,Bapanas monthly consumer price,-0.00046203603881100896,13767.5,-0.057199927365171654,1.1629292870677517,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.032621293517082525,0.08139791244629387,0.24673787064829175,0.03257469711315879,0
15,Jambi,Sumatra,-1.61,103.61,2024-08-01,2024-08,Beras Medium,13020.0,Bapanas monthly consumer price,0.0030816640986133237,13825.5,-0.058261907345123154,1.0066277678114275,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.030590069623287246,0.08109322886222459,0.24694099303767128,0.03332016331925665,0
15,Jambi,Sumatra,-1.61,103.61,2024-09-01,2024-09,Beras Medium,13144.0,Bapanas monthly consumer price,0.00952380952380949,13856.0,-0.051385681293302565,1.2506316008301712,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04235389123147729,0.08285780210345309,0.24576461087685228,0.03960150647863886,0
15,Jambi,Sumatra,-1.61,103.61,2024-10-01,2024-10,Beras Medium,13127.0,Bapanas monthly consumer price,-0.0012933657942787447,13692.0,-0.04126497224656733,0.8415492086377971,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.023606270862144636,0.08004565904805319,0.24763937291378554,0.029915265429952115,0
15,Jambi,Sumatra,-1.61,103.61,2024-11-01,2024-11,Beras Medium,13165.0,Bapanas monthly consumer price,0.0028947969833168496,13598.0,-0.031842918076187665,1.6635286331030792,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04887408217311821,0.08383583074469922,0.24511259178268818,0.03863240797256555,0
15,Jambi,Sumatra,-1.61,103.61,2024-12-01,2024-12,Beras Medium,13196.0,Bapanas monthly consumer price,0.002354728446638754,13498.0,-0.02237368499036896,1.493381454959838,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.043688887956570895,0.08305805161221713,0.24563111120434292,0.0368671179775046,0
15,Jambi,Sumatra,-1.61,103.61,2025-01-01,2025-01,Beras Medium,13141.0,Bapanas monthly consumer price,-0.004167929675659265,13480.0,-0.025148367952522288,0.4161074894505464,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.011672218336033513,0.07825555116913652,0.24883277816639665,0.026394719934749334,0
15,Jambi,Sumatra,-1.61,103.61,2025-02-01,2025-02,Beras Medium,13061.0,Bapanas monthly consumer price,-0.006087816756715658,13589.0,-0.038854956214585346,-1.1868091161763639,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.0332911458659334,0.0814983902986215,0.24667088541340665,0.032772303556069804,0
15,Jambi,Sumatra,-1.61,103.61,2025-03-01,2025-03,Beras Medium,13037.0,Bapanas monthly consumer price,-0.001837531582574048,13685.0,-0.04735111435878703,-2.260313232812906,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.06340397668894529,0.08601531492207329,0.24365960233110548,0.04165558864885831,0
15,Jambi,Sumatra,-1.61,103.61,2025-04-01,2025-04,Beras Medium,13166.0,Bapanas monthly consumer price,0.009894914474188887,13792.0,-0.045388631090487186,0.7340296905427718,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.028146085930240143,0.08072663130826752,0.24718539140697598,0.03557213473200064,0
15,Jambi,Sumatra,-1.61,103.61,2025-05-01,2025-05,Beras Medium,13182.0,Bapanas monthly consumer price,0.0012152514051344543,13908.0,-0.05220017256255394,0.8511360600905102,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.024803167755500136,0.08022519358205651,0.24751968322444998,0.030798622253105583,0
15,Jambi,Sumatra,-1.61,103.61,2025-06-01,2025-06,Beras Medium,13235.0,Bapanas monthly consumer price,0.00402063419814902,14167.0,-0.06578668737206184,1.579512459667198,200000.0,3780000.0,81.23,307049.4,-107049.40000000002,0.04737704606171886,0.08361127532798932,0.2452622953938281,0.03868203887684561,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-01-01,2021-01,Beras Medium,10213.0,Bapanas monthly consumer price,,10980.0,-0.06985428051001819,,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.0,0.0,0.6880376391882171,0.0,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-02-01,2021-02,Beras Medium,10157.0,Bapanas monthly consumer price,-0.005483207676490798,10912.0,-0.06918988269794724,,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.0,0.0,0.6880376391882171,0.0,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-03-01,2021-03,Beras Medium,10189.0,Bapanas monthly consumer price,0.0031505365757604764,10888.5,-0.0642420902787344,,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.002405776811423948,0.0003608665217135922,0.6877970615070748,0.002084433765898035,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-04-01,2021-04,Beras Medium,10127.0,Bapanas monthly consumer price,-0.006084993620571244,10792.5,-0.06166319203150339,-2.1118765405493334,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.05924018361839314,0.008886027542758971,0.6821136208263778,0.017475854167425975,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-05-01,2021-05,Beras Medium,10145.0,Bapanas monthly consumer price,0.001777426681149441,10697.5,-0.05164758121056323,-0.7066457293256035,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.021179355822724986,0.003176903373408748,0.6859197036059447,0.007023486134890274,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-06-01,2021-06,Beras Medium,10106.0,Bapanas monthly consumer price,-0.0038442582552982163,10667.0,-0.05259210649667201,-1.741310420705743,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.048845444834761595,0.007326816725214239,0.6831530947047411,0.01440940622625467,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-07-01,2021-07,Beras Medium,10067.0,Bapanas monthly consumer price,-0.003859093607757713,10729.0,-0.061701929350358786,-2.2574442523739364,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.06332349900725376,0.009498524851088064,0.6817052892874917,0.018680432207139858,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-08-01,2021-08,Beras Medium,10071.0,Bapanas monthly consumer price,0.0003973378364954261,10743.5,-0.06259598827197843,-1.436344578281217,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.04059426799457946,0.0060891401991869185,0.6839782123887592,0.01214868653696336,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-09-01,2021-09,Beras Medium,10058.0,Bapanas monthly consumer price,-0.0012908350709959215,10694.5,-0.05951657393987564,-1.280028766395844,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.035906047395360845,0.005385907109304126,0.684447034448681,0.010592283981631449,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-10-01,2021-10,Beras Medium,10079.0,Bapanas monthly consumer price,0.0020878902366274765,10684.5,-0.05667087837521645,-0.46689431758295086,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.01469116901583846,0.0022036753523757687,0.6865685222866333,0.0052449411067008065,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-11-01,2021-11,Beras Medium,10081.0,Bapanas monthly consumer price,0.00019843238416505926,10575.5,-0.04675901848612363,-0.2050877578823623,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.005904435036967439,0.0008856652555451158,0.6874471956845204,0.0018283938640673053,0
32,Jawa Barat,Jawa,-6.91,107.61,2021-12-01,2021-12,Beras Medium,10092.0,Bapanas monthly consumer price,0.0010911615911119998,10597.5,-0.047699929228591675,0.9101780887089519,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.026364597828225887,0.003954689674233883,0.6854011794053946,0.00825368228541456,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-01-01,2022-01,Beras Medium,10181.0,Bapanas monthly consumer price,0.008818866428854433,10647.5,-0.043813101667057985,8.927487402860004,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.25715883564475955,0.038573825346713934,0.6623217556237412,0.0797099492080608,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-02-01,2022-02,Beras Medium,10206.0,Bapanas monthly consumer price,0.0024555544641979843,10635.0,-0.04033850493653035,2.538474063448198,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.07308174005565747,0.01096226100834862,0.6807294651826514,0.022630589028952167,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-03-01,2022-03,Beras Medium,10219.0,Bapanas monthly consumer price,0.0012737605330197521,10677.5,-0.042940763287286354,1.6744088262290546,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.04794144476652572,0.007191216714978858,0.6832434947115646,0.014698528773167631,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-04-01,2022-04,Beras Medium,10154.0,Bapanas monthly consumer price,-0.006360700655641427,10442.0,-0.02758092319479022,0.16685830369290736,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.004680537123846389,0.0007020805685769583,0.6875695854758326,0.0013807584515346848,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-05-01,2022-05,Beras Medium,10187.0,Bapanas monthly consumer price,0.0032499507583219067,10463.0,-0.026378667686132062,0.5431438142091168,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.0177174006944023,0.002657610104160345,0.6862658991187769,0.0066447419681613905,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-06-01,2022-06,Beras Medium,10145.0,Bapanas monthly consumer price,-0.004122901737508622,10458.5,-0.0299756179184395,-0.6179863390978471,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.017335115712915808,0.002600267356937371,0.6863041276169256,0.005113859135310163,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-07-01,2022-07,Beras Medium,10162.0,Bapanas monthly consumer price,0.0016757023164120088,10501.0,-0.032282639748595354,-0.6963950404592876,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.020814136466564086,0.003122120469984613,0.6859562255415608,0.006871359225199189,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-08-01,2022-08,Beras Medium,10019.0,Bapanas monthly consumer price,-0.014072033064357448,10533.0,-0.04879901262698183,-5.349916760226088,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.15007034982095768,0.022510552473143652,0.6730306042061214,0.044270753197182516,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-09-01,2022-09,Beras Medium,10015.0,Bapanas monthly consumer price,-0.00039924144126157746,10482.5,-0.04459813975673743,-1.9374795987575002,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.054348180390047664,0.008152227058507149,0.6826028211492124,0.01603271321506406,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-10-01,2022-10,Beras Medium,10221.0,Bapanas monthly consumer price,0.020569146280579043,10817.5,-0.055142130806563494,1.4088861622189661,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.05522739913940613,0.00828410987091092,0.6825148992742766,0.025267383839428635,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-11-01,2022-11,Beras Medium,10357.0,Bapanas monthly consumer price,0.013305938753546576,10850.5,-0.045481775033408556,2.6573770693509142,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.08470253131598658,0.012705379697397988,0.6795673860566185,0.03079326343006575,0
32,Jawa Barat,Jawa,-6.91,107.61,2022-12-01,2022-12,Beras Medium,10601.0,Bapanas monthly consumer price,0.023558945640629547,11023.0,-0.0382835888596571,3.467830689574871,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.11526582498219907,0.017289873747329862,0.6765110566899972,0.04428331174408255,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-01-01,2023-01,Beras Medium,10897.0,Bapanas monthly consumer price,0.027921894160928273,11389.0,-0.043199578540697114,2.9913305579353953,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.10523111949944312,0.01578466792491647,0.6775145272382729,0.04322683648051431,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-02-01,2023-02,Beras Medium,11298.0,Bapanas monthly consumer price,0.03679911902358457,11638.0,-0.029214641691012178,2.730306543883256,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.10468786815660852,0.015703180223491278,0.6775688523725563,0.046940134599636654,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-03-01,2023-03,Beras Medium,11166.0,Bapanas monthly consumer price,-0.011683483802442884,12016.5,-0.07077768068905255,1.2742366708782311,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.03574357350287212,0.005361536025430818,0.6844632818379299,0.010544354183347275,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-04-01,2023-04,Beras Medium,11141.0,Bapanas monthly consumer price,-0.0022389396381873317,12104.0,-0.07956047587574355,0.8811678756026715,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.02471761286564292,0.0037076419298464375,0.6855658779016529,0.00729169579536466,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-05-01,2023-05,Beras Medium,11124.0,Bapanas monthly consumer price,-0.001525895341531247,11850.0,-0.061265822784810076,0.584211201261372,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.016387690364534,0.0024581535546801,0.6863988701517638,0.00483436865753753,0
32,Jawa Barat,Jawa,-6.91,107.61,2023-06-01,2023-06,Beras Medium,11129.0,Bapanas monthly consumer price,0.0004494786048183652,11891.5,-0.0641214312744397,0.36446912933398673,5440000.0,50350000.0,81.23,4089930.5,1350069.5,0.010566938017518826,0.001585040702627824,0.6869809453864653,0.003313375701671104,0
